"agency_name","address","city","email","phone_number","website"
"Bauservice Sanel Pepic (Generalunternehmer)","Simonsberg 1A, (Biskirchen)","Leun","","06473 3 04 46 99","http://www.bauservice-sanel-pepic.de"
"Bauservice Schinke","Eibenweg 6, (Rauschwalde)","Görlitz","","03581 40 05 42",""
"Bauservice Schubert Bauunternehmen","Werkstr. 11","Oberlungwitz","bauservice_schubert@gmx.net","03723 6 79 46 91","http://bauservice-schubert.de"
"Bauservice Seref GmbH","Sandhofer Str. 18, (Waldhof)","Mannheim","","0621 7 48 25 36","http://www.bauservice-seref.de"
"Bauservice Stefan Rittmeier","Buchenweg 3","Duderstadt","","0175 6 60 02 32",""
"Bauservice Stephan GmbH","Achatstr. 1","St. Egidien","","037204 7 24 18",""
"Bauservice Thomas Dreßler","Süffig 11","Fambach","","0172 1 31 59 16",""
"BauService Timm GbR Bauservice","Vorfeldstr. 3, (Wedel)","Fredenbeck","","04149 92 88-0","http://bauen.bauservice-timm.de"
"Bauservice Tino Kutscher & Söhne","Klosterbuchstr. 6","Belgern","","0174 2 16 55 06","https://www.bauservice-tk.de"
"Bauservice und Projektentwicklungs GmbH","Georgistr. 40, (Adelsberg)","Chemnitz","bauservice-chemnitz@t-online.de","0371 7 74 56-00",""
"Bauservice Weise","An der Feuerwache 15","Neukirch/Lausitz","","035951 3 59 25",""
"Bauservice Ziegler","Finkenweg 12","Grimma","","034293 3 20 84","http://www.info-klaeranlagen.de"
"Bauservice Zwenkau GbR","Grafstr. 2","Zwenkau","","034203 6 25 66",""
"BauSinn GmbH","Weinstr. 240, (Hambach)","Neustadt an der Weinstraße","","06321 1 87 75 65",""
"Baustark GmbH","Friedrichstr. 12, (Mitte)","Wiesbaden","","0611 8 90 66 33","http://www.baustark-stahlbauhaus.de"
"Baustein","Carl-Reuther-Str. 1, (Waldhof)","Mannheim","","0172 3 58 29 48",""
"Baustein Bauunternehmung Gesellschaft für schlüsselfertiges Bauen mbH","Konrad-Zuse-Ring 4","Vreden","","02564 96 84 57",""
"BAUSTIL Wohnbaugesellschaft Westermühlstr. mbH","Möhlstr. 9, (Bogenhausen)","München","","089 74 71 27-0","http://www.baustil.de"
"Baustoff-Stähle GmbH & Co Beton- u. Bau KG","Vorderhaimpfarrich 1, (Eckersmühlen)","Roth","info@baustoff-staehle.de","09171 26 01",""
"Baustoffhandel Gbr UK Baubetreuung und","Friedrich-Zelter-Str. 19","Herbertingen","","07586 2 56 01 40",""
"Baustoffhandel Josef Kempis e.Kfm.","Hintere Dorfstr. 15 B, (Obercunnersdorf)","Obercunnersdorf","info@kempis-bau.de","035875 6 02 01",""
"Baustoffwerk Helminger GmbH & Co. KG","Loh 3, (Loh)","Saaldorf-Surheim","","08682 5 35","http://www.baustoffwerk-helminger.de"
"BAUSTOLZ Frankfurt GmbH Immobilien","Hahnstr. 38, (Niederrad)","Frankfurt am Main","","069 17 29 70 02 00","http://www.baustolz.de"
"Baustolz GmbH Baubetrieb","Myliusstr. 15, (Mitte)","Ludwigsburg","","07141 4 88 43-0",""
"BAUSTOLZ München GmbH","Landsberger Str. 304, (Laim)","München","","089 21 12 90 31 01","http://www.baustolz.de"
"bauteam-bremen gmbh","Konsul-Smidt-Str. 8K, (Handelshäfen)","Bremen","","0421 69 93 33-0","http://www.bauteam-bremen.de"
"Bauteam Inntal","Chiemseestr. 8, (Ost)","Rosenheim","","08031 3 45 45","http://www.bauteam-inntal.de"
"Bauteam-Profi 24 Ltd.","Oberbüscherhof 89","Leichlingen","","02174 3 07 69 62",""
"Bauteam Schneiderwind Bauunternehmung","Heinrich-Heine-Str. 2A, (Begau)","Alsdorf","","02404 91 87 87","http://www.bauteam-schneiderwind.de"
"BauTeam Wernsdorf GmbH","Wernsdorfer Str. 32B, (Wernsdorf)","Penig","info@bauteamwernsdorf.de","037381 8 45 70","https://www.bauteamwernsdorf.de/"
"BAUtec Gebr. Schönberger GmbH","Grubenstr. 20","Höhn","","02661 94 92 30","http://www.bautec-hoehn.de"
"BAUtec Gebr. Schönberger GmbH","Grubenstr. 20","Höhn","","",""
"Bautec GmbH","Sonsbecker Str. 42","Xanten","info@bautec-gmbh.com","0174 1 65 31 65","http://www.bautec-gmbh.com"
"Bautec GmbH","Sonsbecker Str. 42","Xanten","info@bautec-gmbh.com","0151 67 19 30 64","http://www.bautec-gmbh.com"
"Bautec GmbH","Sonsbecker Str. 42","Xanten","info@bautec-gmbh.com","02801 90 09 94",""
"Bautec GmbH","Sonsbecker Str. 42","Xanten","info@bautec-gmbh.com","02801 90 09 95",""
"Bautec GmbH & KG Baugewerbedienstleistungen","Friedensstr. 33","Reichenbach im Vogtland","sekretariat@malzbau.de","03765 5 53 50","http://www.bautec-rc.de"
"BAUTEC-Haus GmbH & Co. KG","Talstr. 8","Wernau (Neckar)","","07153 6 15 66-00",""
"Bautec-Minden GmbH & Co. Wohnungs-und Industriebau KG","Osterfeld 55","Hille","","05703 92 18-0","https://www.bautec-minden.de"
"Bautec Osnabrück UG","Iburger Str. 225, (Nahne)","Osnabrück","","0541 38 09 48 07",""
"Bautec Schwab","Am Hof 13, (Alzenberg)","Calw","","07051 96 62 58",""
"bautech bauunternehmen","Hanfelder Str. 55","Starnberg","","08151 1 89 50 34","http://www.bautech-bauunternehmen.de"
"BauTech Nord Bauservice","Börsenstr. 63","Wilhelmshaven","","04421 3 70 94 92",""
"Bautechnik Dicks Bauunternehmen","Beethovenstr. 164, (Mitte)","Solingen","bautechnik-dicks@gmx.de","0212 2 26 86 73",""
"Bautechnik Endreß GmbH & Co. KG","Madertal 5/1","Haigerloch","","07474 9 18 70 54",""
"Bautechnik Gerdes GmbH","Idem 2B, (Westerende-Kirchloog)","Ihlow","","04941 9 38 55 93","http://www.bautechnik-gerdes.de"
"Bautechnik Hohenlohe GmbH","Grabenteichweg 32, (Amrichshausen)","Künzelsau","","07940 43 84",""
"BauTechnik Popella","Alt-Breyeller-Weg 5A, (Boisheim)","Viersen","info@bautechnik-popella.de","02153 40 96 81","https://www.bautechnik-popella.de"
"Bautechnik Scheulen GmbH","Siemensring 94","Willich","","02154 27 00","http://www.scheulen-bau.de"
"Bautechniksprick","Schönbacher Hauptstr. 21, (Schönbach)","Herborn","","01573 3 47 19 18","http://www.bautechniksprick.de/"
"Bautek Bauwerkerhaltung GmbH","Rheinauenstr. 4, (Rheinweiler)","Bad Bellingen","","07635 82 65 36-0","http://www.bautek-weil.de"
"Bautek Bauwerkserhaltung GmbH Bauunternehmen","Baders Gärten 15, (Ötlingen)","Weil am Rhein","","07621 6 29 93","http://www.bautek-weil.de"
"Bauten- und Oberflächenschutz Wagner GmbH & Co. KG","Zum Neuen Schloß 4, (Popperode)","Sangerhausen","","034775 81 99 37","http://www.bautenschutz-wagner.de"
"Bautenschutz Der Bauprofi","An der Dransdorfer Burg 11, (Dransdorf)","Bonn","","0176 24 88 92 69","https://www.blauarbeit.de/p/dachdecker/bonn/konrad_goedderz/1445831.htm"
"Bautenschutz Martin Inh. Dominik Martin","Fernecker Tal 34","Malterdingen","","07644 9 28 95 87","https://www.bautenschutz-martin.de"
"BAUTEQ Gewerbebau und Technik GmbH & Co. KG Tankstellenbau","Vor dem Zoll 1","Nienburg (Weser)","","05021 84 63 00","http://www.bauteq.de"
"Bautix Bauunternehmen","Hüttenweg","Aßlar","","06441 9 31 30 04","http://www.bautix.de"
"Bautops","Harzstr. 26","Langelsheim","","0173 3 50 29 36","http://www.bautops.de"
"Bauträger MYSLIK Bayern - Neubau Immobilien","Zugspitzstr. 18, (Aising)","Rosenheim","","08031 40 95 00","https://www.myslik.com/bayern"
"Bauträgergesellschaft mbH Sächsische Baupartner Bauträger","Am Rittergut 14, (Schlößchen)","Amtsberg","","0180 1 72 74 63",""
"Bauträgergesellschaft mbH Sächsische Baupartner Bauträger","Am Rittergut 14, (Schlößchen)","Amtsberg","","0180 3 72 73 29",""
"Bautrocknung matter GmbH Bautrocknung","Plieninger Str. 12, (Echterdingen)","Leinfelden-Echterdingen","","0711 94 99 85-0",""
"Bauüberwachung Groß","Breslauer Str. 396, (Langwasser)","Nürnberg","","0170 1 89 08 00",""
"Bauüberwachung u.Objektbetr. Weber u. Partner GmbH","Drosselweg 54","Kirchhain","","06422 67 63","http://www.ott-weber.de"
"Bauunion 1905 GmbH","Am Stahlwerk 7","Gröditz","info@bauunion1905.de","035263 32 20",""
"Bauunion Wittenberg GmbH","Coswiger Landstr. 4a, (Apollensdorf)","Lutherstadt Wittenberg","","03491 6 34-0","http://www.bauunion.de"
"Bauuntern.Schiller GmbH","Oberfeldweg 12B","Pfaffenhofen a.d.Ilm","","0175 5 25 02 04",""
"Bauunternehmen","Rouen Kamp 18","Steinfeld (Oldenburg)","","05492 9 62 75 30","https://schreivogelbau.de"
"Bauunternehmen A. Hermes GmbH","Südstr. 8","Esterwegen","","05955 98 87 47","https://www.hermes-bauunternehmen.de"
"Bauunternehmen Albert Kiesel GmbH","Ritterstr. 13, (Reiterswiesen)","Bad Kissingen","","0971 78 53 07 23",""
"Bauunternehmen Alfons Seel","Bahnhofstr. 20","Rain","","0171 5 77 46 93",""
"Bauunternehmen Alfred Gerke GmbH & Co.KG","Stiftstr. 2a, (Feldmark)","Gelsenkirchen","","0209 4 35 89",""
"Bauunternehmen Altermann Karl-Heinz","Zur Räuberschänke 23, (Hartha)","Oederan","","0172 9 60 98 65",""
"Bauunternehmen Andreas Schmidt Inhaber Reiner Schmidt","","","","035876 4 01 44",""
"Bauunternehmen Andy Bareither Meisterbetrieb","Am Bahnhof 20, (Büden)","Möckern","","0175 3 29 34 63",""
"Bauunternehmen B. Resch GmbH","Templhof, (Forst)","Wessobrunn","","08809 2 84","http://www.resch-bau.com"
"Bauunternehmen Baptist Schütz GmbH","Würzburger Str. 10","Burgebrach","info@schuetz-burgebrach.de","09546 92 25-0","http://www.schuetz-burgebrach.de"
"Bauunternehmen Bauer und Schneider GmbH & Co.KG","Zietenstr. 125, (Sonnenberg)","Chemnitz","bauer.schneider@gmx.com","0371 4 32 61-0","https://www.bs-bauunternehmung.de"
"Bauunternehmen Baumert u. Salger","Virneburgstr. 96, (Reusrath)","Langenfeld (Rheinland)","baumertundsalger@freenet.de","02173 20 56 65",""
"Bauunternehmen Bergmann Inh. Volker Bergmann","Kleine Gasse 56, (Hemleben)","An der Schmücke","","034673 7 76 68",""
"Bauunternehmen Berk GbR","Hauptstr. 111","Sulzbach (Taunus)","","06196 58 02 50",""
"Bauunternehmen Bernd Wittmann Bauunternehmen","Raubersrieder Weg 1, (Großschwarzenlohe)","Wendelstein","","09129 40 22 90",""
"Bauunternehmen - Bernhard Gerdes","Zum Esch 21, (Leer)","Horstmar","","02551 55 64","https://www.gerdesbau.de"
"Bauunternehmen Betz Leonhard","Mittersteigweg 3","Pförring","","0170 5 33 66 22","http://www.betz-bau.de"
"Bauunternehmen Bielefeld","Nordwohlde 60","Bassum","","0176 55 64 60 45",""
"Bauunternehmen Block GmbH","Griewenkamp 1A","Edemissen","","05176 92 00 75","http://www.bauunternehmen-block.de"
"Bauunternehmen Bodenstein","Str. der Freundschaft 43","Etzleben","","034673 7 79 19","http://www.bodenstein-bau.de"
"Bauunternehmen Boekhoff GmbH","Rotdornstr. 19, (Flachsmeer)","Westoverledingen","","04955 99 70 68","http://gabis-fellnasen.com"
"Bauunternehmen Borgerding","","Steinfeld (Oldenburg)","","05492 38 09","https://www.bauunternehmen-borgerding.de"
"Bauunternehmen Brennert GmbH & Co. Kommanditgesellschaft","Grasweg 39, (Brake)","Lemgo","","05261 98 53-0","http://www.brennert-bau.de"
"Bauunternehmen Brödner","Über dem Haiberg 15, (Andershausen)","Einbeck","","",""
"Bauunternehmen Bruns & Caspers","Gatjeweg 43","Leezdorf","","04934 49 64 68","http://www.bauunternehmen-bruns.de/"
"Bauunternehmen Burger","Sabatierstr. 16","Wasserliesch","","06501 9 27 60","http://www.bauunternehmen-burger.de"
"Bauunternehmen Buschman GmbH Bauunternehmen","Lindenweg 12","Verden (Aller)","","04231 26 52","https://www.bauunternehmung-buschmann.de"
"Bauunternehmen Butsch GmbH","Heckenweg 12, (Döffingen)","Grafenau","","",""
"Bauunternehmen Butsch GmbH","Heckenweg 12, (Döffingen)","Grafenau","","07033 4 36 37",""
"Bauunternehmen C & R GmbH","Gildehauser Str. 2","Gronau (Westf.)","","02562 81 79 85",""
"Bauunternehmen Carl Freitag GmbH & Co. KG","Industriestr. 8, (Rödgen)","Gießen","","",""
"Bauunternehmen Christina Heun","Breidbach 8, (Höhscheid)","Solingen","heun-bau@online.de","0151 14 90 33 91",""
"Bauunternehmen Corleis Detlev Maurermeister","Holzstr. 17, (Bokel)","Ahlerstedt","","04166 4 74","http://henrikecorleis.de"
"Bauunternehmen Daniel GmbH","Loher Friedhofstr. 3, (Lohe)","Hagen im Bremischen","","04748 39 29","http://www.danielheyer.de"
"Bauunternehmen Dannen","Industriestr. 94","Weener","","04951 95 51 35-0",""
"Bauunternehmen Daume GmbH","Bahnhofstr. 66","Gilserberg","","06696 14 19","http://www.daumebau.de"
"Bauunternehmen DEBUS GmbH","Fellinghausener Str. 5","Kreuztal","","02732 45 51","http://www.debus-bau.de"
"Bauunternehmen DERBAU","Am Galgenberg 46","Brakel","","05272 60 68 15","http://www.derbau-brakel.de"
"Bauunternehmen Diersing GmbH & Co.KG Bauunternehmen","Fürstenauer Weg 4, (Hollage)","Wallenhorst","","05407 86 08 34","https://www.diersing-bau.de"
"Bauunternehmen Dieter Barthel GmbH","Frankfurter Str. 60","Hochheim","","06146 40 34",""
"Bauunternehmen Dietmar Burkard","Sonnenhalde 6, (Völlkofen)","Hohentengen","","07572 65 67",""
"Bauunternehmen Dipl.Ing. Dirk Schnittke","","Herford","","0521 32 49 13",""
"Bauunternehmen Düpre & Rosar GmbH","Hufeisenring 9, (Kockwitz)","Landsberg","","034602 6 98-0",""
"Bauunternehmen Dürrwanger GmbH & Co KG","Pflegweg 18A, (Rudelstetten)","Alerheim","","09085 4 73",""
"Bauunternehmen e. k. Johannes Schmalz","Schmittgasse 2, (Landenhausen)","Wartenberg","","06648 24 04",""
"Bauunternehmen E. Mayr GmbH","Elias-Holl-Str. 3","Obermeitingen","","08232 9 59 47 34",""
"Bauunternehmen E. Mayr GmbH","Spatzenweg 3","Obermeitingen","","08232 96 39-0",""
"Bauunternehmen Eckehardt Lühring","Forststr. 28, (Neulohe)","Marklohe","","05022 83 26",""
"Bauunternehmen Eilermann GmbH","Alte Moorstr. 2A, (Gehlenberg)","Friesoythe","","04493 92 11 40","http://mehr-flair.de"
"Bauunternehmen Eilers GmbH & Co. KG Bauunternehmen","Nordstr. 5","Edewecht","","04405 9 25 11-0","http://www.eilers-bernd.de"
"Bauunternehmen Endt GmbH","Drosaer Lindenstr. 48, (Drosa)","Osternienburger Land","","034979 2 22 22",""
"Bauunternehmen Engel","Oberurseler Str. 66","Oberursel (Taunus)","","06171 9 12 86 71","http://www.bauunternehmen-engel.de"
"Bauunternehmen Enigk","Pretzscher Str. 15","Wörblitz","","034223 4 13 58",""
"Bauunternehmen Escherich GbR","","Simmelsdorf","","",""
"Bauunternehmen Escherich GbR Maurermeister und Bauunternehmen","Achtelstr. 24, (Diepoltsdorf)","Simmelsdorf","info@escherichbau.de","09155 4 77",""
"Bauunternehmen Feldt GmbH","Nordfeldweg 12","Blender","","04233 16 89",""
"Bauunternehmen Fiedler Michael","Hauptstr. 53","Berlingerode","","036071 91 99 11",""
"Bauunternehmen Fischer & Söhne GbR Bauunternehmen Neubau Umbau Modernisierung Reparaturen","Gerresheimer Str. 79","Hilden","bauunternehmen-fischer@t-online.de","02103 4 42 24",""
"Bauunternehmen Fladung GmbH","Dorfstr. 9, (Morles)","Nüsttal","","06684 91 79 16","http://www.bauunternehmen-fladung.de"
"Bauunternehmen Fladung GmbH","Dorfstr. 9, (Morles)","Nüsttal","","0173 6 65 09 08",""
"Bauunternehmen Florian Bräuer GmbH & Co. KG","Vorwerk 7 A, (Lengefeld)","Lengefeld","bauunternehmen@bau-braeuer.de","037367 3 02-0",""
"Bauunternehmen Frank Berninger GmbH","Mechenharder Str. 140, (Mechenhard)","Erlenbach","","09372 9 40 01 30","http://www.berninger-bau.de"
"Bauunternehmen Frank Eichstädt GmbH Musterhaus","Zur Kuhbrücke 11","Ottendorf-Okrilla","eichstaedt@eichstaedtbau.de","035205 4 77 83",""
"Bauunternehmen Frank GmbH Bauunternehmen","Untere Breitenbach 11, (Wilgersdorf)","Wilnsdorf","","0177 5 03 89 42",""
"Bauunternehmen Frank Leonhardt","Am Pietzschebach 11, (Haselbrunn)","Plauen","info@moertel-frank.de","03741 52 73 50",""
"Bauunternehmen Frank Mierzwa Bauunternehmen","Bobritzschtalstr. 43, (Oberbobritzsch)","Bobritzsch-Hilbersdorf","","0172 8 47 19 15",""
"Bauunternehmen Frank Mierzwa Bauunternehmen","Löwenstr. 11, (Niederbobritzsch)","Bobritzsch-Hilbersdorf","info@mierzwa-bau.de","037325 65 15","https://www.mierzwa-bau.de/"
"Bauunternehmen Frank Mierzwa Bauunternehmen","Löwenstr. 11, (Niederbobritzsch)","Bobritzsch-Hilbersdorf","","","https://www.mierzwa-bau.de/"
"Bauunternehmen Franz Kraus GmbH","Adelsgasse 14","Heroldsbach","info@kraus-bau.com","09190 92 88-0",""
"Bauunternehmen Frauenrath","","","","08024 6 08 85 87","http://www.frauenrath-bau.de"
"Bauunternehmen Frauenrath","","","","","http://www.frauenrath-bau.de"
"Bauunternehmen FRITZ RAIN HOCH-TIEF-BETONBAU Gewerbe- Wohnungs- Ausbau Altbausanierung","Schornweisach 22, (Schornweisach)","Uehlfeld","info@rain-bau.de","",""
"Bauunternehmen Fritzsche GbR Wieland u. Jens Fritzsche","Neue Str. 9","Wermsdorf","","034364 5 20 18","http://www.fritzschebau.de"
"Bauunternehmen Fuchs GmbH","Zwebendorfer Str. 7, (Klepzig)","Landsberg","","034602 7 08 93","http://www.bauunternehmen-th-fuchs.de"
"Bauunternehmen Fuss","Raiffeisenstr. 22","Wenzenbach","","09407 95 87 12",""
"Bauunternehmen Fuss","Raiffeisenstr. 22","Wenzenbach","","09407 95 87 11",""
"Bauunternehmen G. Büchner","","Bad Rodach","","09564 80 05 29",""
"Bauunternehmen G. Büchner","Billmuthäuser Str. 17, (Gauerstadt)","Bad Rodach","","09564 5 03",""
"Bauunternehmen G. Büchner","Billmuthäuser Str. 17, (Gauerstadt)","Bad Rodach","","09564 80 48 33",""
"Bauunternehmen G. Hildebrand GmbH & Co. KG Bauunternehmen für alle Bauleistungen","Otto-Hahn-Str. 12","Butzbach","","06033 9 27 70","http://www.hildebrand-bau.de"
"Bauunternehmen G&D Oster GmbH Bauunternehmen","Karmelenbergerweg 13","Bassenheim","","02625 95 40 31","https://www.bauunternehmen-oster.de"
"Bauunternehmen Gandlau-Bau GmbH","Trompeter Str. 4, (Reusrath)","Langenfeld (Rheinland)","","02173 20 44 50",""
"Bauunternehmen Gebr. Rehnert GmbH","Straße des Friedens 44, (Schönfeld)","Thermalbad Wiesenbad","info@rehnert-bau.de","03733 54 22 57","https://www.rehnert-bau.de"
"Bauunternehmen gebr. tirschler","Wacholderweg 20, (Wiesenhügel)","Erfurt","","0361 4 21 30 96","http://www.gebruedertirschler-bau.de"
"Bauunternehmen Gebrüder Reeg GmbH Baugeschäft","Zeller Str. 26, (Langenbrombach)","Brombachtal","","06063 23 18","http://www.bau-reeg.de"
"Bauunternehmen Gebrüder Rehnert GmbH","Straße des Friedens 44, (Schönfeld)","Thermalbad Wiesenbad","info@rehnert-bau.de","03733 55 60 70",""
"Bauunternehmen Georg Väth Inh. Egon Väth","","","info@georg-vaeth-bau.de","","https://www.georg-vaeth-bau.de/"
"Bauunternehmen Giovanni Barbieri","Hörnlestr. 22, (Sulgen)","Schramberg","","0171 5 35 45 95",""
"Bauunternehmen GmbH & Co. KG","Am Meerbusch 25A","Goldenstedt","","04444 20 48-0","http://www.dierken-bau.de"
"Bauunternehmen GmbH & Co. KG Jürgen Janssen","","","","05944 99 50 08",""
"Bauunternehmen GmbH & Co.KG Ronny Graupner","Kühnhaider Str. 48, (Dittersdorf)","Lößnitz","info@graupner-bau.de","03771 3 65 45-22","https://graupner-bau.de/"
"Bauunternehmen GmbH Glück Auf","An den Kirchen 7, (Lauterbach)","Marienberg","","03735 2 28 74","https://www.glueckauf-lauterbach.de"
"Bauunternehmen GmbH Lange","Spritzenberg 27, (Pölsfeld)","Allstedt","","03464 58 24 48",""
"Bauunternehmen Gmbh Marofke","","","","05131 4 62 34 64","http://www.marofke-gmbh.de"
"Bauunternehmen Götzinger GmbH","An der Stollenmühle 41","Sangerhausen","","03464 57 74 88",""
"Bauunternehmen Grunert Steffen","Lindenstr. 1","Ebeleben","","036020 8 13 12",""
"Bauunternehmen Günther Pompe GmbH","Gewerbering 11, (Wüstenbrand)","Hohenstein-Ernstthal","pompe-bau@t-online.de","03723 7 69 00 40",""
"Bauunternehmen Guido Bussmann","Leveser Str. 36, (Levesen)","Hespe","","05721 9 80 08 24",""
"Bauunternehmen Gunkel & Thüne GmbH","Zum Dörnberg 10","Heilbad Heiligenstadt","","03606 60 33 45",""
"Bauunternehmen H. Wendlandt","Zu den Wasserwiesen 1, (Sülze)","Bergen","","05054 17 83",""
"Bauunternehmen Hagenbusch GmbH","Bachbergstr. 6B","Landensberg","","08222 16 63",""
"Bauunternehmen Hahn","Alte Wurzener Str. 8, (Großzschepa)","Lossatal","","034263 4 11 65","http://www.putz-und-bau-hahn.de"
"Bauunternehmen Hamel","Dosesieke 94, (Westrhauderfehn)","Rhauderfehn","","0171 7 77 41 06","http://www.hamel-haus.de"
"Bauunternehmen Hans Müller","Bergstr. 11C, (Niederlungwitz)","Glauchau","info@hansmuellerbau.de","03763 17 01-0","https://hansmuellerbau.de/"
"Bauunternehmen Harding","","St. Wendel","","06851 84 08 45",""
"Bauunternehmen Harding","","St. Wendel","","",""
"Bauunternehmen Harry Kindle Bauunternehmen","Reckenmattenstr. 9/1, (Sulz)","Lahr/Schwarzwald","","07821 2 57 38","http://www.ottokindle.de"
"Bauunternehmen Hartl Inhaber: Georg Hartl Architekt Bauunternehmen Architekturbüro","Carl-Zeiss-Str. 10, (Birkenzell)","Maxhütte-Haidhof","info@hartl-leonberg.de","09471 60 67 08",""
"Bauunternehmen Hein GmbH","Waldenburger Str. 25","Oberlungwitz","","03723 66 85 80-0",""
"Bauunternehmen Heinrich Hockmann GmbH & Co. KG","Papenburger Str. 36","Westoverledingen","","04955 9 79 40","http://www.hockmann-bau.de"
"Bauunternehmen Heinz Schulte","Hemsener Str. 24, (Wesuwe)","Haren (Ems)","","05932 25 40","http://www.schulte-bau-wesuwe.de"
"Bauunternehmen Hendrik Gerhardt","Gutstr. 22","Wölfis","","03624 31 27 80",""
"Bauunternehmen Hennecke GmbH & Co. KG","Zum Hasenknick 2","Eslohe (Sauerland)","","02973 63 33","http://www.henneckebau.de"
"Bauunternehmen Henning Große GmbH","Alte Wittenberger Str. 18","Jessen (Elster)","","03537 2 03 90 00","http://www.henning-grosse-bau.de"
